,Temperature_Comedor_Sensor,5:Weather_Temperature,6:CO2_Comedor_Sensor,7:CO2_Habitacion_Sensor,8:Humedad_Comedor_Sensor,9:Humedad_Habitacion_Sensor,10:Lighting_Comedor_Sensor,11:Lighting_Habitacion_Sensor,13:Meteo_Exterior_Crepusculo,15:Meteo_Exterior_Sol_Oest,16:Meteo_Exterior_Sol_Est,17:Meteo_Exterior_Sol_Sud,22:Temperature_Exterior_Sensor,24:Day_Of_Week,Temperature_Habitacion_Sensor
1534,19.4947,19.0,211.819,212.725,41.496,40.9733,81.1627,142.448,623.125,9640.96,19644.4,95502.3,19.654,4.0,19.2667
1535,19.7773,19.0,212.096,212.224,41.5653,40.952,81.2613,142.4,623.168,9375.74,16196.9,95518.7,20.0633,4.0,19.5187
1536,20.062,19.0,212.373,212.832,41.6347,40.9667,81.504,142.448,622.912,9676.8,13996.0,95360.3,20.4687,4.0,19.85
1537,20.3267,19.5333,212.48,212.128,41.5707,40.8587,81.2427,142.4,622.528,11200.9,11552.8,95114.6,20.848,4.0,20.12
1538,20.5987,20.0,212.053,212.107,41.7333,40.868,81.3413,141.984,622.187,14261.6,10557.4,94453.8,21.2573,4.0,20.4293
1539,20.8373,20.0,211.755,211.595,41.6133,40.816,81.2027,142.4,622.315,19220.5,10543.4,92564.1,21.6627,4.0,20.668000000000003
1540,21.1013,20.0,212.267,211.371,41.9253,40.912,81.1627,128.128,621.931,26565.3,9805.82,90286.8,21.9707,4.0,20.92
1541,21.36,20.0,212.245,210.933,41.8347,40.6627,80.8427,112.037,622.229,36371.1,9139.2,86414.7,22.38,4.0,21.1373
1542,21.6107,20.0,212.587,211.413,41.8027,40.5107,81.0827,112.496,621.717,48207.2,8859.65,81819.0,22.8227,4.0,21.3227
1543,21.852,20.0,212.117,210.475,42.056,40.4987,80.7627,113.664,621.675,61871.4,8873.98,76873.7,23.1773,4.0,21.5627
1544,22.0733,20.0,212.405,211.04,41.9813,40.3213,78.5813,112.027,621.163,73976.5,8723.46,71939.4,23.5693,4.0,21.7493
1545,22.2907,20.0,212.288,211.157,42.0507,40.268,51.0747,86.048,621.12,81627.8,8651.78,66199.6,23.828,4.0,21.928
1546,22.5027,20.0,212.021,211.232,42.1067,40.1947,51.0747,83.456,621.12,89483.9,8723.46,60803.8,24.0907,4.0,22.0813
1547,22.708,20.7333,211.584,211.285,40.7893,40.1333,51.1733,71.12,620.949,93612.7,8845.31,54941.0,24.36,4.0,22.22
1548,22.8987,21.0,211.36,210.965,39.6707,40.2133,47.1347,53.04,620.48,94344.5,8780.8,47999.7,24.58,4.0,22.3053
1549,23.0453,21.0,210.357,211.2,37.8987,40.204,41.4187,46.5813,620.651,94901.6,8551.42,40756.6,24.6467,4.0,22.4347
1550,23.1933,21.0,209.056,210.539,37.036,40.216,41.3373,42.7013,620.053,91947.0,8200.19,33528.5,24.712,4.0,22.5427
1551,23.304,21.0,208.928,210.549,36.4747,40.1987,37.1613,32.5573,619.84,90942.1,7891.97,26711.4,24.6587,4.0,22.592
1552,23.3893,21.0,208.085,210.656,36.5907,40.1027,31.0453,28.5267,619.371,89538.6,7712.77,20969.5,24.508,4.0,22.684
1553,23.452,21.0,207.339,210.507,35.8707,40.0147,21.6033,23.2253,619.2,85983.2,7476.22,16589.5,24.2373,4.0,22.7213
1554,23.508,21.0,207.584,210.24,35.1707,40.0187,20.742,22.9813,619.029,83255.3,7332.86,13638.3,23.8267,4.0,22.784000000000002
1555,23.5187,21.0,206.56,210.219,34.512,39.3347,20.9213,23.108,618.56,80352.6,7254.02,11416.2,23.3893,4.0,22.796
1556,23.512,20.4667,206.176,209.952,34.264,38.5107,20.7593,23.2427,618.517,76294.8,7081.98,9719.81,23.0053,4.0,22.7573
1557,23.464,20.0,206.005,209.312,33.896,37.724,20.9207,23.2547,617.92,70737.9,6716.42,8386.56,22.7,4.0,22.744
1558,23.4067,20.0,205.227,209.184,33.7747,37.408,20.8227,23.0453,617.835,65099.1,6056.96,7418.88,22.3987,4.0,22.6787
1559,23.3707,20.0,205.088,208.992,33.8653,37.064,20.742,22.488,617.28,48765.6,4730.88,6006.78,22.1107,4.0,22.671999999999997
1560,23.296,20.0,205.835,208.715,33.8333,36.6827,20.6427,23.144,616.299,3175.42,2343.94,2150.4,21.848,4.0,22.5813
1561,23.2267,20.0,206.475,208.736,34.6253,36.5467,19.5227,23.1093,615.403,2408.45,1627.14,1584.13,21.556,4.0,22.544
1562,23.18,20.0,206.88,208.992,35.4467,36.9987,11.1153,21.5907,614.784,1060.86,222.208,229.376,21.2853,4.0,22.464000000000002
1563,23.084,20.0,206.912,210.187,36.3387,37.716,11.1487,13.8827,527.829,0.0,0.0,0.0,20.972,4.0,22.3867
1564,22.992,19.0667,207.755,210.229,37.304,38.4973,11.1153,12.5813,79.2933,0.0,0.0,0.0,20.664,4.0,22.3067
1565,22.9053,19.0,208.352,211.179,37.936,39.2267,11.7033,13.3627,3.02467,0.0,0.0,0.0,20.3993,4.0,22.228
1566,22.8307,19.0,208.107,210.933,38.3787,39.6053,11.034,12.94,0.826,0.0,0.0,0.0,20.1467,4.0,22.1253
1567,22.7347,18.6,208.533,210.848,38.812,40.08,11.0507,13.2647,0.65,0.0,0.0,0.0,19.8973,4.0,22.0307
1568,22.6467,19.0,208.672,212.021,39.1667,40.388,11.6867,13.1187,0.65,0.0,0.0,0.0,19.6527,4.0,21.9493
1569,22.5413,19.0,208.917,212.971,39.428,40.7107,11.3447,12.858,0.65,0.0,0.0,0.0,19.4153,4.0,21.848000000000003
1570,22.432,19.0,209.227,213.483,39.5333,40.9107,11.4093,13.1027,0.65,0.0,0.0,0.0,19.186,4.0,21.7493
1571,22.3293,19.0,210.517,214.443,39.484,41.024,11.4427,12.842,0.65,0.0,0.0,0.0,18.9307,4.0,21.656
1572,22.216,19.0,210.891,215.979,39.2827,41.0747,11.1653,13.0213,0.65,0.0,0.0,0.0,18.6193,4.0,21.5293
1573,22.104,19.0,211.659,215.456,38.8587,40.992,11.426,12.598,0.65,0.0,0.0,0.0,18.318,4.0,21.424
1574,21.9733,19.0,212.437,216.437,38.3307,40.7707,11.4907,12.9393,0.65,0.0,0.0,0.0,18.0187,4.0,21.264
1575,21.84,19.0,212.821,216.267,38.048,40.6307,11.524,13.0213,0.65,0.0,0.0,0.0,17.7347,4.0,21.131999999999998
1576,21.7053,19.0,213.056,215.925,37.7267,40.544,11.426,12.9393,0.65,0.0,0.0,0.0,17.448,4.0,21.0
1577,21.5613,15.2667,212.075,215.243,37.484,40.272,11.426,12.696,0.65,0.0,0.0,0.0,17.1753,4.0,20.8613
1578,21.4453,12.0,211.84,214.635,37.5427,40.2987,11.5887,13.72,0.606667,0.0,0.0,0.0,16.9267,4.0,20.7493
1579,21.304,11.4,210.677,214.251,37.4987,40.192,11.426,13.0213,0.65,0.0,0.0,0.0,16.66,4.0,20.6053
1580,21.1533,11.0,210.987,213.131,36.5773,39.5987,11.5887,13.0213,0.65,0.0,0.0,0.0,16.444,4.0,20.4513
1581,21.0227,10.6,210.027,213.621,36.8107,39.404,11.5073,13.508,0.65,0.0,0.0,0.0,16.182,4.0,20.3407
1582,20.88,10.1333,210.208,212.928,37.1187,39.4307,11.426,13.6067,0.65,0.0,0.0,0.0,15.9493,4.0,20.2173
1583,20.7573,10.0,210.528,213.376,37.1267,39.3347,11.6053,13.184,0.65,0.0,0.0,0.0,15.742,4.0,20.0653
1584,20.6387,10.0,210.016,213.387,36.9107,39.3093,11.524,12.9387,0.65,0.0,0.0,0.0,15.5887,4.0,19.9633
1585,20.5133,10.0,209.952,212.491,36.784,39.2813,11.6053,13.2653,0.65,0.0,0.0,0.0,15.454,4.06667,19.8393
1586,20.38,9.66667,208.491,211.893,36.6893,39.2427,11.6867,12.8413,0.65,0.0,0.0,0.0,15.3367,5.0,19.74
1587,20.246,9.0,208.32,211.147,36.6213,38.8853,11.3613,13.46,0.65,0.0,0.0,0.0,15.24,5.0,19.6113
1588,20.1253,9.0,207.211,209.312,36.3707,38.9747,11.524,13.3467,0.65,0.0,0.0,0.0,15.1193,5.0,19.4753
1589,20.002,9.73333,206.4,209.312,36.4347,38.6867,11.622,13.0213,0.65,0.0,0.0,0.0,15.0067,5.0,19.3887
1590,19.88,10.0,206.144,209.248,37.1067,38.724,11.5887,13.0213,0.65,0.0,0.0,0.0,14.8467,5.0,19.29
1591,19.7573,9.8,204.949,208.96,36.756,38.6373,11.426,13.0213,0.65,0.0,0.0,0.0,14.7233,5.0,19.1533
1592,19.6347,9.0,205.312,208.907,36.5293,38.5893,11.622,12.8587,0.65,0.0,0.0,0.0,14.6247,5.0,19.0653
1593,19.5233,9.0,204.725,208.757,36.876,38.536,11.524,13.4433,0.65,0.0,0.0,0.0,14.526,5.0,18.944000000000003
1594,19.3947,9.0,203.563,208.341,37.052,38.5,11.6867,13.1027,0.65,0.0,0.0,0.0,14.42,5.0,18.8133
1595,19.2787,8.86667,203.552,208.192,37.0467,38.3973,11.524,12.662,0.65,0.0,0.0,0.0,14.3233,5.0,18.74
1596,19.1787,8.13333,202.816,207.808,37.4907,38.4973,11.6053,13.5093,0.65,0.0,0.0,0.0,14.2333,5.0,18.632
1597,19.05,8.0,202.304,207.957,37.984,38.5333,11.866,13.184,0.65,0.0,0.0,0.0,14.0873,5.0,18.524
1598,18.936,8.0,203.157,208.171,38.2573,38.6,11.6053,12.7773,0.65,0.0,0.0,0.0,13.8993,5.0,18.4267
1599,18.8333,8.0,202.901,208.64,38.2973,38.708,11.5073,13.1027,0.65,0.0,0.0,0.0,13.7253,5.0,18.3153
1600,18.7053,8.0,203.573,208.779,38.328,38.7627,11.7033,13.3467,0.65,0.0,0.0,0.0,13.574,5.0,18.182000000000002
1601,18.6073,8.0,204.523,209.024,38.2133,38.7853,11.4427,13.428,0.65,0.0,0.0,0.0,13.4567,5.0,18.0667
1602,18.5047,8.0,203.509,208.427,38.3373,38.8427,11.5887,12.94,0.65,0.0,0.0,0.0,13.348,5.0,17.9667
1603,18.3767,7.86667,203.957,208.48,38.2587,38.884,11.6053,13.5733,0.65,0.0,0.0,0.0,13.25,5.0,17.855999999999998
1604,18.27,7.0,204.277,209.024,38.3227,38.912,11.6053,13.3467,0.65,0.0,0.0,0.0,13.1513,5.0,17.7247
1605,18.136,7.0,203.456,208.213,38.6813,38.9613,11.7033,13.3467,0.65,0.0,0.0,0.0,13.042,5.0,17.59
1606,18.0247,7.0,204.309,208.907,38.6307,38.9667,11.524,13.3467,1.046,0.0,0.0,0.0,12.892,5.0,17.5087
1607,17.8973,7.0,205.387,209.6,38.6747,39.036,11.7513,13.672,14.7513,0.0,0.0,0.0,12.7327,5.0,17.4167
1608,17.792,7.0,206.304,210.443,38.732,39.116,11.622,13.428,283.253,0.0,0.0,0.0,12.6113,5.0,17.3013
1609,17.674,7.0,208.203,213.109,38.7,39.1493,11.524,15.0373,611.797,0.0,845.824,71.68,12.4827,5.0,17.1773
1610,17.562,7.0,208.779,213.653,38.672,39.204,16.7593,23.2427,612.139,1770.5,8141.48,2394.11,12.38,5.0,17.0753
1611,17.472,7.0,209.536,214.496,38.648,39.248,21.1487,23.44,613.419,5806.08,32219.1,7175.17,12.2667,5.0,16.9467
1612,17.384,7.0,210.379,216.032,38.6013,39.236,21.328,23.44,615.168,8257.54,45312.7,11875.3,12.2767,5.0,16.8573
1613,17.3167,7.53333,210.592,216.0,38.396,39.2,21.0667,23.44,616.555,9640.96,54536.9,17954.1,12.3833,5.0,16.7687
1614,17.2833,8.0,211.029,216.053,38.252,39.1267,20.986,23.6027,617.621,10808.0,61456.4,24671.6,12.5627,5.0,16.7553
1615,17.2593,8.0,211.104,216.331,38.16,39.0,21.084,26.2307,618.304,11767.1,67584.0,32262.8,12.8427,5.0,16.7433
1616,17.262,9.86667,211.136,215.712,38.0093,38.86,21.3273,35.24,619.669,12843.0,72283.5,40427.5,13.2287,5.0,16.7267
1617,17.31,10.0,211.765,215.285,37.8307,38.6627,21.0673,44.9733,620.523,13882.0,74214.1,47898.6,13.7113,5.0,16.7367
1618,17.3547,10.0,212.683,214.933,37.6213,38.4547,30.068,53.0853,621.376,14706.0,75533.0,54987.4,14.244,5.0,16.8173
1619,17.454,11.8667,211.851,214.219,37.4587,38.1733,31.208,79.4507,621.76,15616.7,76442.3,61582.0,14.8547,5.0,16.942
1620,17.5773,13.8667,212.587,214.709,37.2947,37.9413,40.8333,84.928,622.4,16081.6,77791.2,67999.1,15.5147,5.0,17.0927
1621,17.752,14.0,211.477,214.293,37.0907,37.6667,41.4973,111.339,622.784,15495.2,80743.1,73143.6,16.2293,5.0,17.305999999999997
1622,17.968,16.2,211.179,213.387,36.9453,37.384,45.8987,112.475,623.04,14699.2,79743.7,77886.8,17.0047,5.0,17.5433
1623,18.2227,17.2,210.635,213.227,36.8427,37.14,51.736,113.179,623.808,13739.3,77630.1,81988.3,17.812,5.0,17.817999999999998
1624,18.4813,19.0,210.016,212.565,36.696,36.9493,51.5573,113.243,624.32,13107.2,73310.2,86431.1,18.6393,5.0,18.1313
1625,18.7493,19.6667,209.824,212.32,36.7307,36.8013,51.736,134.629,623.979,12705.1,65776.3,90625.4,19.4273,5.0,18.444000000000003
1626,19.0393,21.0,209.76,211.883,36.6827,36.6933,55.2427,142.405,623.765,11967.1,57038.2,94218.9,20.1127,5.0,18.8133
1627,19.368,21.3333,209.685,211.595,36.5467,36.5467,81.5813,142.56,624.533,11214.8,45256.7,95513.3,20.7733,5.0,19.174
1628,19.7013,22.0,209.728,211.509,36.4933,36.36,81.5627,141.904,624.789,10749.3,33981.8,95704.4,21.4267,5.0,19.5407
1629,20.0213,22.1333,209.728,212.149,36.4453,36.2747,81.8213,142.48,623.851,10506.9,25160.4,94797.8,22.0747,5.0,19.887999999999998
1630,20.354,22.8,209.845,211.819,36.2733,36.12,81.1013,143.168,624.235,10099.7,19658.1,94180.7,22.7133,5.0,20.2947
1631,20.6787,23.1333,210.133,211.691,36.3907,36.0627,81.1627,142.4,624.192,9798.66,16390.8,93093.9,23.348,5.0,20.651999999999997
1632,21.056,23.8667,211.019,214.272,36.3373,35.4853,81.3227,142.32,623.723,10199.7,14368.8,92799.0,23.9427,5.0,21.0427
1633,21.428,24.6667,213.472,220.341,36.5293,35.56,81.5813,143.024,623.595,11788.3,11946.0,91783.2,24.4907,5.0,21.444000000000003
1634,21.736,25.0,214.347,218.933,36.5667,35.6347,80.944,142.4,623.552,14777.7,10971.8,91013.1,25.0467,5.0,21.7333
1635,22.0507,25.0,215.029,217.6,36.6933,35.7507,80.8613,134.555,623.424,19567.3,11007.3,89451.2,25.5333,5.0,22.0453
1636,22.3613,25.0,215.083,217.291,36.8813,35.784,80.9227,118.069,623.296,26529.8,10264.2,86190.8,26.024,5.0,22.3733
1637,22.6827,25.0,214.709,216.757,36.892,35.6907,81.1813,113.099,623.04,35953.3,9519.1,82594.5,26.548,5.0,22.6507
1638,22.9733,25.0,214.699,217.024,37.1933,35.796,80.7627,112.411,623.04,47398.9,9261.06,78110.7,27.076,5.0,22.9147
1639,23.2707,25.0,214.581,215.68,37.3667,35.896,81.0027,112.325,622.912,60241.2,9210.88,73102.7,27.576,5.0,23.1747
1640,23.5427,25.0,214.517,214.635,37.5547,35.8093,50.7307,95.088,622.4,71666.3,9017.34,68034.6,27.9827,5.0,23.436
1641,23.8307,25.0,213.909,214.667,37.384,35.6973,50.992,82.2453,622.4,79167.5,8945.66,62892.7,28.324,5.0,23.6653
1642,24.0853,25.0,213.6,213.451,37.248,35.648,50.9093,82.5973,622.315,86537.6,8974.34,57879.2,28.6653,5.0,23.88
1643,24.3333,25.0,213.685,214.379,37.4507,35.6987,50.976,60.9707,621.76,90914.8,9089.02,52513.5,28.936,5.0,24.0613
1644,24.5693,25.0,213.973,213.28,37.7133,35.74,48.556,52.704,621.76,92105.4,8967.17,46194.7,29.128,5.0,24.2493
1645,24.776,25.1333,213.888,213.333,37.4787,35.524,41.516,45.848,621.163,91807.7,8658.94,38805.5,29.156,5.0,24.4027
1646,24.9787,26.0,211.2,212.416,35.3933,35.3293,33.372,33.176,620.821,78607.7,7497.73,28644.7,29.124,5.0,24.5267
1647,25.1347,25.8667,210.955,212.736,34.42,35.1667,37.0453,31.7947,620.48,86543.0,8020.99,25706.5,28.9947,5.0,24.6293
1648,25.2653,25.0,211.221,213.376,34.3773,34.9653,31.1427,30.9,620.437,87550.6,8257.54,21039.1,28.8427,5.0,24.7373
1649,25.392,25.0,210.667,212.117,34.36,34.6653,22.2227,23.0453,620.267,85011.1,8142.85,17444.2,28.58,5.0,24.8013
1650,25.4693,25.0,209.088,212.075,32.5533,34.3147,20.9387,22.7667,619.84,78348.3,7727.1,14318.9,28.192,5.0,24.8747
1651,25.5147,25.0,208.512,211.851,32.0667,33.92,20.5787,23.208,619.456,59315.5,6336.51,10663.9,27.7693,5.0,24.912
1652,25.54,25.0,207.744,211.616,31.5093,33.5707,20.742,22.668,618.816,55825.7,6042.62,9583.62,27.3813,5.0,24.944000000000003
1653,25.528,24.2667,207.445,212.352,31.012,33.0467,20.742,23.4053,618.645,46246.6,5440.51,8135.68,26.9933,5.0,24.944000000000003
1654,25.5107,24.0,207.861,212.832,30.832,32.752,20.822,22.7493,618.091,31618.4,4293.63,6264.83,26.6387,5.0,24.944000000000003
1655,25.4867,24.0,207.627,212.181,30.752,32.024,20.6607,22.732,617.408,14384.8,2910.21,4264.96,26.3027,5.0,24.896
1656,25.432,24.0,207.787,212.117,31.0333,32.1293,20.8233,22.784,617.152,5361.66,2157.57,2924.54,25.9133,5.0,24.88
1657,25.3613,24.0,207.552,211.68,31.5013,32.3027,16.7573,22.9293,616.64,3290.11,1361.92,1921.02,25.5333,5.0,24.8267
1658,25.3,23.4667,207.264,211.413,31.916,32.5027,11.2133,19.124,616.341,1361.92,0.0,508.928,25.164,5.0,24.7947
1659,25.2173,23.0,207.733,212.075,32.0867,32.836,10.74,12.9233,407.552,0.0,0.0,0.0,24.816,5.0,24.724
1660,25.1427,22.4667,208.416,212.224,32.2187,33.2187,10.7567,12.76,55.4587,0.0,0.0,0.0,24.4427,5.0,24.6507
1661,25.072,22.0,208.821,212.277,32.436,33.3707,11.132,12.858,2.71667,0.0,0.0,0.0,24.0693,5.0,24.5893
1662,24.992,21.2667,209.408,212.843,32.5773,33.6547,11.1153,12.842,0.782,0.0,0.0,0.0,23.716,5.0,24.4973
1663,24.916,20.4667,209.504,214.336,32.648,33.8667,10.7567,12.94,0.65,0.0,0.0,0.0,23.4213,5.0,24.4187
1664,24.8373,20.0,211.317,216.928,32.636,34.0587,11.0173,13.2,0.65,0.0,0.0,0.0,23.1293,5.0,24.3493
1665,24.76,20.0,211.488,219.488,32.6533,34.3067,11.1487,12.158,0.65,0.0,0.0,0.0,22.848,5.0,24.2613
1666,24.6493,20.0,212.203,220.928,32.6547,34.32,11.0173,12.6953,0.65,0.0,0.0,0.0,22.5427,5.0,24.1493
1667,24.56,20.0,212.864,219.701,32.7973,34.348,11.034,12.9387,0.65,0.0,0.0,0.0,22.2693,5.0,24.0387
1668,24.4853,17.2,212.736,219.179,32.972,34.5013,11.132,12.858,0.65,0.0,0.0,0.0,21.9907,5.0,23.9307
1669,24.38,17.0,213.653,221.067,33.0373,34.6173,11.2467,13.118,0.65,0.0,0.0,0.0,21.7507,5.0,23.8213
1670,24.2813,16.4667,213.824,220.789,33.244,34.7333,11.3113,12.8747,0.694,0.0,0.0,0.0,21.4787,5.0,23.6973
1671,24.1707,16.0,214.144,220.256,32.9427,34.3307,11.23,13.6227,0.65,0.0,0.0,0.0,21.2187,5.0,23.572
1672,24.0587,16.0,215.189,222.005,33.0307,34.36,11.3113,12.7773,0.65,0.0,0.0,0.0,20.9587,5.0,23.4733
1673,23.9547,16.0,215.307,221.259,33.0867,34.428,11.3113,13.1187,0.65,0.0,0.0,0.0,20.688,5.0,23.364
1674,23.8613,15.0667,214.891,220.885,33.42,34.4667,11.4907,12.6787,0.65,0.0,0.0,0.0,20.454,5.0,23.2853
1675,23.74,15.0,215.115,222.485,33.6427,34.5653,11.3447,12.8587,0.65,0.0,0.0,0.0,20.2007,5.0,23.1627
1676,23.6227,14.0667,216.331,224.139,33.6507,34.7547,11.034,13.1187,0.65,0.0,0.0,0.0,19.9473,5.0,23.055999999999997
1677,23.5173,14.0,215.52,222.432,33.844,34.776,11.524,13.0207,0.65,0.0,0.0,0.0,19.7567,5.0,22.9587
1678,23.4027,14.0,215.435,223.189,34.0933,34.8507,11.4907,13.0213,0.65,0.0,0.0,0.0,19.544,5.0,22.8333
1679,23.308,14.3333,215.499,222.293,34.212,34.98,11.5073,12.662,0.65,0.0,0.0,0.0,19.3247,5.0,22.748
1680,23.1947,15.0,214.336,220.853,34.4707,35.0707,11.524,13.2,0.694,0.0,0.0,0.0,19.1187,5.0,22.6173
1681,23.0773,15.0,214.731,220.789,34.4787,35.0907,11.5887,12.7767,0.65,0.0,0.0,0.0,18.8967,5.06667,22.5213
1682,22.9613,15.0,213.579,219.307,34.708,35.2133,11.4093,12.8587,0.65,0.0,0.0,0.0,18.666,6.0,22.38
1683,22.8347,15.0,213.355,219.883,34.7627,35.296,11.1653,13.0207,0.65,0.0,0.0,0.0,18.4427,6.0,22.2907
1684,22.7187,14.2667,213.248,219.413,35.004,35.2933,11.2947,12.94,0.65,0.0,0.0,0.0,18.2553,6.0,22.1493
1685,22.5787,14.0,212.597,218.048,34.8707,35.3907,11.5073,13.1667,0.65,0.0,0.0,0.0,18.0553,6.0,22.055999999999997
1686,22.4573,13.7333,212.139,218.112,35.1493,35.42,11.2467,13.0213,0.65,0.0,0.0,0.0,17.8667,6.0,21.9253
1687,22.32,13.2,211.979,217.525,35.0653,35.504,11.524,12.858,0.65,0.0,0.0,0.0,17.6107,6.0,21.7973
1688,22.184,13.0,210.955,216.619,35.244,35.576,11.524,13.0213,0.65,0.0,0.0,0.0,17.4287,6.0,21.6453
1689,22.0653,13.0,210.475,216.619,35.204,35.6107,11.426,13.0373,0.65,0.0,0.0,0.0,17.2487,6.0,21.5373
1690,21.916,13.0,209.952,216.064,35.052,35.6373,11.7847,13.1187,0.65,0.0,0.0,0.0,17.0773,6.0,21.3987
1691,21.8053,12.7333,210.4,215.125,35.1253,35.6773,11.2633,12.8747,0.65,0.0,0.0,0.0,16.966,6.0,21.291999999999998
1692,21.6867,12.0,208.96,214.517,35.1147,35.6707,11.7847,13.1027,0.694,0.0,0.0,0.0,16.88,6.0,21.1627
1693,21.56,12.0,208.0,212.907,35.2467,35.6453,11.4427,12.94,0.65,0.0,0.0,0.0,16.7873,6.0,21.055999999999997
1694,21.4347,11.2667,207.467,213.205,35.332,35.64,11.426,13.54,0.65,0.0,0.0,0.0,16.632,6.0,20.9547
1695,21.304,11.0,206.997,212.64,35.4347,35.656,11.6053,13.0213,0.65,0.0,0.0,0.0,16.5,6.0,20.851999999999997
1696,21.1867,11.0,206.709,212.341,35.5,35.68,11.6053,12.7607,0.65,0.0,0.0,0.0,16.34,6.0,20.7307
1697,21.0693,11.0,207.349,213.899,35.4427,35.7827,11.5887,13.7853,0.65,0.0,0.0,0.0,16.1653,6.0,20.624000000000002
1698,20.92,10.0667,207.093,213.568,35.4493,35.86,11.6053,13.3467,0.65,0.0,0.0,0.0,15.9867,6.0,20.4853
1699,20.7973,10.0,207.776,213.643,35.5147,35.936,11.3613,12.842,0.65,0.0,0.0,0.0,15.8407,6.0,20.387999999999998
1700,20.6973,11.8667,207.691,213.909,35.576,35.96,11.6867,13.2473,0.65,0.0,0.0,0.0,15.7133,6.0,20.2633
1701,20.5653,12.0,208.309,214.144,35.544,35.996,11.524,13.1027,0.65,0.0,0.0,0.0,15.564,6.0,20.1227
1702,20.4733,11.4667,208.48,214.357,35.5253,36.04,11.5887,13.1027,1.486,0.0,0.0,0.0,15.4713,6.0,19.9987
1703,20.3527,10.2667,207.755,213.728,35.488,36.08,11.6053,12.8587,19.4047,0.0,0.0,0.0,15.3867,6.0,19.9113
1704,20.2347,10.0,208.32,213.675,35.46,36.1253,11.524,14.24,465.816,0.0,0.0,0.0,15.312,6.0,19.7933
1705,20.136,10.1333,208.096,215.125,35.384,36.1333,11.524,16.684,613.12,0.0,2107.39,430.08,15.2467,6.0,19.686
1706,20.0267,11.0,207.531,214.24,35.324,36.12,18.4173,22.964,613.632,2179.07,7955.46,2989.06,15.1933,6.0,19.59
1707,19.9367,11.3333,207.84,214.112,35.252,36.088,20.6433,24.268,615.253,7469.06,38383.6,9689.43,15.1793,6.0,19.508
1708,19.8533,12.0,207.851,213.707,35.24,36.056,20.84,23.5213,616.64,7203.84,32448.5,10672.1,15.19,6.0,19.44
1709,19.7747,12.0,208.021,214.229,35.2133,36.044,21.0033,23.44,617.323,9726.98,43860.0,17178.6,15.284,6.0,19.36
1710,19.7373,12.0,207.723,214.283,35.156,35.9813,21.1487,28.2627,618.816,12512.6,59850.8,26326.4,15.4373,6.0,19.34
1711,19.7207,12.0,207.915,214.261,35.048,35.892,21.084,32.6547,619.925,12920.1,64383.7,31935.1,15.7033,6.0,19.304000000000002
1712,19.7433,12.4667,208.064,214.187,35.012,35.7573,20.904,33.3547,620.48,11330.6,55162.2,31217.0,16.026,6.0,19.28
1713,19.76,13.9333,208.277,213.536,35.0213,35.6213,21.0667,41.396,620.267,11933.4,56819.7,36289.2,16.3293,6.0,19.328
1714,19.8247,15.0,208.213,211.424,34.9253,35.4493,30.5893,63.2533,621.461,15430.3,74096.6,52901.2,16.6507,6.0,19.3827
1715,19.9073,15.5333,208.523,212.075,34.7907,35.2627,32.508,82.832,622.357,16512.3,75502.9,60730.0,17.1553,6.0,19.4907
1716,20.0367,16.0,208.139,212.117,34.7653,35.056,41.516,86.08,622.101,16885.1,74997.8,65945.6,17.7287,6.0,19.64
1717,20.1653,16.6667,208.448,211.979,34.8227,34.8533,42.7373,112.581,622.571,17215.5,79077.4,72775.0,18.236,6.0,19.7867
1718,20.338,18.0,208.437,212.288,34.7693,34.6427,48.7653,112.571,623.339,16970.4,77157.7,76901.0,18.7393,6.0,19.9727
1719,20.544,18.0,208.544,212.661,34.708,34.46,51.5013,114.128,623.211,16533.5,73932.8,80019.5,19.276,6.0,20.215999999999998
1720,20.7507,18.7333,208.683,212.885,34.6013,34.2867,51.24,125.664,623.637,17272.1,72119.6,87408.6,19.816,6.0,20.482
1721,20.984,19.0,208.971,212.747,34.5547,34.192,51.504,116.752,623.637,17179.3,61158.7,85002.9,20.376,6.0,20.7227
1722,21.2213,20.4667,208.843,213.568,34.5613,34.14,45.7013,102.992,622.656,15538.2,43317.9,67018.8,20.8707,6.0,20.9667
1723,21.4533,21.0,209.579,213.547,34.48,34.116,51.224,112.645,622.699,17065.3,41144.3,74287.8,21.3227,6.0,21.195999999999998
1724,21.712,21.0,210.069,213.888,34.4427,34.1,45.7187,105.488,622.613,15874.7,31102.3,62409.4,21.8373,6.0,21.4693
1725,21.944,21.5333,209.76,213.557,34.4413,34.076,61.248,123.92,622.656,15781.9,29037.9,73108.1,22.3187,6.0,21.744
1726,22.1933,22.0,210.421,213.643,34.6507,34.0267,77.424,140.107,623.68,15910.2,26565.3,85265.1,22.8173,6.0,22.0347
1727,22.488,22.7333,211.2,213.344,34.7773,33.92,82.8267,141.296,624.533,17366.4,24978.8,93659.1,23.3653,6.0,22.3453
1728,22.7773,23.0,211.627,213.355,34.944,33.9173,73.5173,128.187,623.509,19279.2,21472.6,81597.8,23.9013,6.0,22.62
1729,22.9893,23.0,212.224,213.088,35.3133,33.9013,39.6867,76.9653,621.803,20167.3,18963.1,47465.8,24.232,6.0,22.831999999999997
